id,slug,name,description,meal_type,serving_size_g,serving_description,curation_status,is_pilot,nutrition_source,calculation_version,curation_notes,created_at,updated_at,curation_batch
batch-05-025,batch-05-nasi-merah-kacang-merah-bayam-rebus-dan-buah-naga-merah,"Nasi Merah, Kacang Merah, Bayam Rebus, dan Buah Naga Merah","Nasi Merah, Kacang Merah, Bayam Rebus, dan Buah Naga Merah, komposisi unik Batch 5 dengan porsi berbasis TKPI.",lunch,520.0,"1 porsi (520 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.184Z,2026-07-28T13:21:11.714Z,5
batch-05-026,batch-05-nasi-kacang-merah-segar-daun-kacang-panjang-kukus-dan-buah-naga-merah,"Nasi, Kacang Merah Segar, Daun Kacang Panjang Kukus, dan Buah Naga Merah","Nasi, Kacang Merah Segar, Daun Kacang Panjang Kukus, dan Buah Naga Merah, komposisi unik Batch 5 dengan porsi berbasis TKPI.",lunch,520.0,"1 porsi (520 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.184Z,2026-07-28T13:21:11.714Z,5
batch-05-027,batch-05-nasi-merah-kacang-tolo-daun-talas-rebus-dan-buah-naga-merah,"Nasi Merah, Kacang Tolo, Daun Talas Rebus, dan Buah Naga Merah","Nasi Merah, Kacang Tolo, Daun Talas Rebus, dan Buah Naga Merah, komposisi unik Batch 5 dengan porsi berbasis TKPI.",lunch,520.0,"1 porsi (520 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.184Z,2026-07-28T13:21:11.714Z,5
batch-05-028,batch-05-nasi-kacang-gude-daun-ubi-merah-kukus-dan-buah-naga-merah,"Nasi, Kacang Gude, Daun Ubi Merah Kukus, dan Buah Naga Merah","Nasi, Kacang Gude, Daun Ubi Merah Kukus, dan Buah Naga Merah, komposisi unik Batch 5 dengan porsi berbasis TKPI.",lunch,520.0,"1 porsi (520 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.184Z,2026-07-28T13:21:11.714Z,5
batch-05-029,batch-05-nasi-merah-mujahir-goreng-kacang-panjang-kukus-dan-buah-naga-merah,"Nasi Merah, Mujahir Goreng, Kacang Panjang Kukus, dan Buah Naga Merah","Nasi Merah, Mujahir Goreng, Kacang Panjang Kukus, dan Buah Naga Merah, komposisi unik Batch 5 dengan porsi berbasis TKPI.",lunch,480.0,"1 porsi (480 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.184Z,2026-07-28T13:21:11.714Z,5
batch-05-030,batch-05-nasi-bebek-goreng-paria-putih-kukus-dan-buah-naga-merah,"Nasi, Bebek Goreng, Paria Putih Kukus, dan Buah Naga Merah","Nasi, Bebek Goreng, Paria Putih Kukus, dan Buah Naga Merah, komposisi unik Batch 5 dengan porsi berbasis TKPI.",lunch,490.0,"1 porsi (490 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.184Z,2026-07-28T13:21:11.714Z,5
batch-05-031,batch-05-nasi-merah-ikan-lais-selada-rebus-dan-buah-naga-merah,"Nasi Merah, Ikan Lais, Selada Rebus, dan Buah Naga Merah","Nasi Merah, Ikan Lais, Selada Rebus, dan Buah Naga Merah, komposisi unik Batch 5 dengan porsi berbasis TKPI.",lunch,510.0,"1 porsi (510 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.184Z,2026-07-28T13:21:11.714Z,5
batch-05-032,batch-05-nasi-kedelai-rebus-taoge-seduh-dan-buah-naga-merah,"Nasi, Kedelai Rebus, Taoge Seduh, dan Buah Naga Merah","Nasi, Kedelai Rebus, Taoge Seduh, dan Buah Naga Merah, komposisi unik Batch 5 dengan porsi berbasis TKPI.",lunch,500.0,"1 porsi (500 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.184Z,2026-07-28T13:21:11.714Z,5
batch-05-033,batch-05-nasi-merah-kacang-belimbing-terung-kukus-dan-buah-naga-merah,"Nasi Merah, Kacang Belimbing, Terung Kukus, dan Buah Naga Merah","Nasi Merah, Kacang Belimbing, Terung Kukus, dan Buah Naga Merah, komposisi unik Batch 5 dengan porsi berbasis TKPI.",lunch,500.0,"1 porsi (500 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.184Z,2026-07-28T13:21:11.714Z,5
batch-05-034,batch-05-nasi-merah-ayam-kalasan-daun-kacang-panjang-kukus-dan-mangga,"Nasi Merah, Ayam Kalasan, Daun Kacang Panjang Kukus, dan Mangga","Nasi Merah, Ayam Kalasan, Daun Kacang Panjang Kukus, dan Mangga, komposisi unik Batch 5 dengan porsi berbasis TKPI.",dinner,505.0,"1 porsi (505 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.184Z,2026-07-28T13:21:11.714Z,5
batch-05-035,batch-05-nasi-pepes-mujahir-daun-talas-rebus-dan-mangga,"Nasi, Pepes Mujahir, Daun Talas Rebus, dan Mangga","Nasi, Pepes Mujahir, Daun Talas Rebus, dan Mangga, komposisi unik Batch 5 dengan porsi berbasis TKPI.",dinner,515.0,"1 porsi (515 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.185Z,2026-07-28T13:21:11.714Z,5
batch-05-036,batch-05-nasi-merah-ikan-baung-daun-ubi-merah-kukus-dan-mangga,"Nasi Merah, Ikan Baung, Daun Ubi Merah Kukus, dan Mangga","Nasi Merah, Ikan Baung, Daun Ubi Merah Kukus, dan Mangga, komposisi unik Batch 5 dengan porsi berbasis TKPI.",dinner,515.0,"1 porsi (515 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.185Z,2026-07-28T13:21:11.714Z,5
batch-05-037,batch-05-nasi-pepes-ikan-mas-kacang-panjang-kukus-dan-mangga,"Nasi, Pepes Ikan Mas, Kacang Panjang Kukus, dan Mangga","Nasi, Pepes Ikan Mas, Kacang Panjang Kukus, dan Mangga, komposisi unik Batch 5 dengan porsi berbasis TKPI.",dinner,505.0,"1 porsi (505 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.185Z,2026-07-28T13:21:11.715Z,5
batch-05-038,batch-05-nasi-merah-ikan-papuyu-paria-putih-kukus-dan-mangga,"Nasi Merah, Ikan Papuyu, Paria Putih Kukus, dan Mangga","Nasi Merah, Ikan Papuyu, Paria Putih Kukus, dan Mangga, komposisi unik Batch 5 dengan porsi berbasis TKPI.",dinner,515.0,"1 porsi (515 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.185Z,2026-07-28T13:21:11.715Z,5
batch-05-039,batch-05-nasi-ikan-patin-selada-rebus-dan-mangga,"Nasi, Ikan Patin, Selada Rebus, dan Mangga","Nasi, Ikan Patin, Selada Rebus, dan Mangga, komposisi unik Batch 5 dengan porsi berbasis TKPI.",dinner,515.0,"1 porsi (515 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.185Z,2026-07-28T13:21:11.715Z,5
batch-05-040,batch-05-nasi-merah-cumi-taoge-seduh-dan-mangga,"Nasi Merah, Cumi, Taoge Seduh, dan Mangga","Nasi Merah, Cumi, Taoge Seduh, dan Mangga, komposisi unik Batch 5 dengan porsi berbasis TKPI.",dinner,505.0,"1 porsi (505 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.185Z,2026-07-28T13:21:11.715Z,5
batch-05-041,batch-05-nasi-tahu-terung-kukus-dan-mangga,"Nasi, Tahu, Terung Kukus, dan Mangga","Nasi, Tahu, Terung Kukus, dan Mangga, komposisi unik Batch 5 dengan porsi berbasis TKPI.",dinner,525.0,"1 porsi (525 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.185Z,2026-07-28T13:21:11.715Z,5
batch-05-042,batch-05-nasi-merah-tempe-bayam-rebus-dan-mangga,"Nasi Merah, Tempe, Bayam Rebus, dan Mangga","Nasi Merah, Tempe, Bayam Rebus, dan Mangga, komposisi unik Batch 5 dengan porsi berbasis TKPI.",dinner,495.0,"1 porsi (495 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.185Z,2026-07-28T13:21:11.715Z,5
batch-05-043,batch-05-nasi-kacang-merah-daun-kacang-panjang-kukus-dan-mangga,"Nasi, Kacang Merah, Daun Kacang Panjang Kukus, dan Mangga","Nasi, Kacang Merah, Daun Kacang Panjang Kukus, dan Mangga, komposisi unik Batch 5 dengan porsi berbasis TKPI.",dinner,525.0,"1 porsi (525 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.185Z,2026-07-28T13:21:11.715Z,5
batch-05-044,batch-05-nasi-merah-kacang-merah-segar-daun-talas-rebus-dan-mangga,"Nasi Merah, Kacang Merah Segar, Daun Talas Rebus, dan Mangga","Nasi Merah, Kacang Merah Segar, Daun Talas Rebus, dan Mangga, komposisi unik Batch 5 dengan porsi berbasis TKPI.",dinner,525.0,"1 porsi (525 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.185Z,2026-07-28T13:21:11.715Z,5
batch-05-045,batch-05-nasi-kacang-tolo-daun-ubi-merah-kukus-dan-mangga,"Nasi, Kacang Tolo, Daun Ubi Merah Kukus, dan Mangga","Nasi, Kacang Tolo, Daun Ubi Merah Kukus, dan Mangga, komposisi unik Batch 5 dengan porsi berbasis TKPI.",dinner,525.0,"1 porsi (525 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.185Z,2026-07-28T13:21:11.715Z,5
batch-05-046,batch-05-nasi-merah-kacang-gude-kacang-panjang-kukus-dan-mangga,"Nasi Merah, Kacang Gude, Kacang Panjang Kukus, dan Mangga","Nasi Merah, Kacang Gude, Kacang Panjang Kukus, dan Mangga, komposisi unik Batch 5 dengan porsi berbasis TKPI.",dinner,525.0,"1 porsi (525 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.185Z,2026-07-28T13:21:11.715Z,5
batch-05-047,batch-05-nasi-mujahir-goreng-paria-putih-kukus-dan-mangga,"Nasi, Mujahir Goreng, Paria Putih Kukus, dan Mangga","Nasi, Mujahir Goreng, Paria Putih Kukus, dan Mangga, komposisi unik Batch 5 dengan porsi berbasis TKPI.",dinner,485.0,"1 porsi (485 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.186Z,2026-07-28T13:21:11.715Z,5
batch-05-048,batch-05-nasi-merah-bebek-goreng-selada-rebus-dan-mangga,"Nasi Merah, Bebek Goreng, Selada Rebus, dan Mangga","Nasi Merah, Bebek Goreng, Selada Rebus, dan Mangga, komposisi unik Batch 5 dengan porsi berbasis TKPI.",dinner,495.0,"1 porsi (495 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.186Z,2026-07-28T13:21:11.715Z,5
batch-05-049,batch-05-nasi-ikan-lais-taoge-seduh-dan-mangga,"Nasi, Ikan Lais, Taoge Seduh, dan Mangga","Nasi, Ikan Lais, Taoge Seduh, dan Mangga, komposisi unik Batch 5 dengan porsi berbasis TKPI.",dinner,515.0,"1 porsi (515 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.186Z,2026-07-28T13:21:11.715Z,5
batch-05-050,batch-05-nasi-merah-kedelai-rebus-terung-kukus-dan-mangga,"Nasi Merah, Kedelai Rebus, Terung Kukus, dan Mangga","Nasi Merah, Kedelai Rebus, Terung Kukus, dan Mangga, komposisi unik Batch 5 dengan porsi berbasis TKPI.",dinner,505.0,"1 porsi (505 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.186Z,2026-07-28T13:21:11.715Z,5
batch-05-051,batch-05-nasi-kacang-belimbing-bayam-rebus-dan-mangga,"Nasi, Kacang Belimbing, Bayam Rebus, dan Mangga","Nasi, Kacang Belimbing, Bayam Rebus, dan Mangga, komposisi unik Batch 5 dengan porsi berbasis TKPI.",dinner,505.0,"1 porsi (505 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.186Z,2026-07-28T13:21:11.716Z,5
batch-05-052,batch-05-yoghurt-dan-buah-naga-merah,"Yoghurt dan Buah Naga Merah","Yoghurt dan Buah Naga Merah, komposisi unik Batch 5 dengan porsi berbasis TKPI.",snack,220.0,"1 porsi (220 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.186Z,2026-07-28T13:21:11.716Z,5
batch-05-053,batch-05-yoghurt-dan-mangga,"Yoghurt dan Mangga","Yoghurt dan Mangga, komposisi unik Batch 5 dengan porsi berbasis TKPI.",snack,220.0,"1 porsi (220 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.186Z,2026-07-28T13:21:11.716Z,5
batch-05-054,batch-05-ubi-ungu-dan-belimbing,"Ubi Ungu dan Belimbing","Ubi Ungu dan Belimbing, komposisi unik Batch 5 dengan porsi berbasis TKPI.",snack,200.0,"1 porsi (200 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.186Z,2026-07-28T13:21:11.716Z,5
batch-05-055,batch-05-talas-bogor-dan-jambu-air,"Talas Bogor dan Jambu Air","Talas Bogor dan Jambu Air, komposisi unik Batch 5 dengan porsi berbasis TKPI.",snack,180.0,"1 porsi (180 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.186Z,2026-07-28T13:21:11.716Z,5
batch-05-056,batch-05-kacang-merah-dan-jeruk-bali,"Kacang Merah dan Jeruk Bali","Kacang Merah dan Jeruk Bali, komposisi unik Batch 5 dengan porsi berbasis TKPI.",snack,170.0,"1 porsi (170 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.186Z,2026-07-28T13:21:11.716Z,5
batch-05-057,batch-05-kacang-merah-segar-dan-kedondong,"Kacang Merah Segar dan Kedondong","Kacang Merah Segar dan Kedondong, komposisi unik Batch 5 dengan porsi berbasis TKPI.",snack,160.0,"1 porsi (160 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.186Z,2026-07-28T13:21:11.716Z,5
batch-05-058,batch-05-jagung-rebus-dan-manggis,"Jagung Rebus dan Manggis","Jagung Rebus dan Manggis, komposisi unik Batch 5 dengan porsi berbasis TKPI.",snack,200.0,"1 porsi (200 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.186Z,2026-07-28T13:21:11.716Z,5
batch-05-059,batch-05-ubi-kukus-dan-buah-naga-merah,"Ubi Kukus dan Buah Naga Merah","Ubi Kukus dan Buah Naga Merah, komposisi unik Batch 5 dengan porsi berbasis TKPI.",snack,200.0,"1 porsi (200 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.187Z,2026-07-28T13:21:11.716Z,5
batch-05-060,batch-05-tahu-dan-mangga,"Tahu dan Mangga","Tahu dan Mangga, komposisi unik Batch 5 dengan porsi berbasis TKPI.",snack,180.0,"1 porsi (180 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 5. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:21:09.187Z,2026-07-28T13:21:11.716Z,5
batch-06-001,batch-06-talas-belitung-kacang-merah-dan-cempedak,"Talas Belitung, Kacang Merah, dan Cempedak","Talas Belitung, Kacang Merah, dan Cempedak, komposisi unik Batch 6 dengan porsi berbasis TKPI.",breakfast,330.0,"1 porsi (330 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 6. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:27:15.516Z,2026-07-28T13:27:17.497Z,6
batch-06-002,batch-06-ubi-gadung-kacang-merah-segar-dan-duku,"Ubi Gadung, Kacang Merah Segar, dan Duku","Ubi Gadung, Kacang Merah Segar, dan Duku, komposisi unik Batch 6 dengan porsi berbasis TKPI.",breakfast,330.0,"1 porsi (330 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 6. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:27:15.516Z,2026-07-28T13:27:17.498Z,6
batch-06-003,batch-06-suweg-kukus-kacang-tolo-dan-kesemek,"Suweg Kukus, Kacang Tolo, dan Kesemek","Suweg Kukus, Kacang Tolo, dan Kesemek, komposisi unik Batch 6 dengan porsi berbasis TKPI.",breakfast,330.0,"1 porsi (330 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 6. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:27:15.517Z,2026-07-28T13:27:17.498Z,6
batch-06-004,batch-06-talas-bogor-tahu-dan-langsat,"Talas Bogor, Tahu, dan Langsat","Talas Bogor, Tahu, dan Langsat, komposisi unik Batch 6 dengan porsi berbasis TKPI.",breakfast,330.0,"1 porsi (330 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 6. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:27:15.517Z,2026-07-28T13:27:17.498Z,6
batch-06-005,batch-06-ubi-kuning-kacang-gude-dan-nangka,"Ubi Kuning, Kacang Gude, dan Nangka","Ubi Kuning, Kacang Gude, dan Nangka, komposisi unik Batch 6 dengan porsi berbasis TKPI.",breakfast,330.0,"1 porsi (330 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 6. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:27:15.517Z,2026-07-28T13:27:17.498Z,6
batch-06-006,batch-06-ubi-ungu-yoghurt-dan-alpukat,"Ubi Ungu, Yoghurt, dan Alpukat","Ubi Ungu, Yoghurt, dan Alpukat, komposisi unik Batch 6 dengan porsi berbasis TKPI.",breakfast,370.0,"1 porsi (370 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 6. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:27:15.517Z,2026-07-28T13:27:17.498Z,6
batch-06-007,batch-06-singkong-kukus-kacang-tolo-dan-jambu-bol,"Singkong Kukus, Kacang Tolo, dan Jambu Bol","Singkong Kukus, Kacang Tolo, dan Jambu Bol, komposisi unik Batch 6 dengan porsi berbasis TKPI.",breakfast,330.0,"1 porsi (330 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 6. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:27:15.517Z,2026-07-28T13:27:17.498Z,6
batch-06-008,batch-06-jagung-rebus-kacang-merah-dan-cempedak,"Jagung Rebus, Kacang Merah, dan Cempedak","Jagung Rebus, Kacang Merah, dan Cempedak, komposisi unik Batch 6 dengan porsi berbasis TKPI.",breakfast,300.0,"1 porsi (300 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 6. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:27:15.517Z,2026-07-28T13:27:17.498Z,6
batch-06-009,batch-06-jagung-pipil-kacang-merah-segar-dan-duku,"Jagung Pipil, Kacang Merah Segar, dan Duku","Jagung Pipil, Kacang Merah Segar, dan Duku, komposisi unik Batch 6 dengan porsi berbasis TKPI.",breakfast,300.0,"1 porsi (300 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 6. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:27:15.517Z,2026-07-28T13:27:17.498Z,6
batch-06-010,batch-06-roti-susu-skim-dan-kesemek,"Roti, Susu Skim, dan Kesemek","Roti, Susu Skim, dan Kesemek, komposisi unik Batch 6 dengan porsi berbasis TKPI.",breakfast,360.0,"1 porsi (360 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 6. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:27:15.517Z,2026-07-28T13:27:17.498Z,6
batch-06-011,batch-06-ubi-kukus-kacang-gude-dan-langsat,"Ubi Kukus, Kacang Gude, dan Langsat","Ubi Kukus, Kacang Gude, dan Langsat, komposisi unik Batch 6 dengan porsi berbasis TKPI.",breakfast,330.0,"1 porsi (330 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 6. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:27:15.518Z,2026-07-28T13:27:17.498Z,6
batch-06-012,batch-06-ubi-rebus-tahu-dan-nangka,"Ubi Rebus, Tahu, dan Nangka","Ubi Rebus, Tahu, dan Nangka, komposisi unik Batch 6 dengan porsi berbasis TKPI.",breakfast,300.0,"1 porsi (300 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 6. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:27:15.518Z,2026-07-28T13:27:17.498Z,6
batch-06-013,batch-06-talas-belitung-yoghurt-dan-alpukat,"Talas Belitung, Yoghurt, dan Alpukat","Talas Belitung, Yoghurt, dan Alpukat, komposisi unik Batch 6 dengan porsi berbasis TKPI.",breakfast,400.0,"1 porsi (400 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 6. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:27:15.518Z,2026-07-28T13:27:17.498Z,6
batch-06-014,batch-06-suweg-kukus-kacang-merah-dan-jambu-bol,"Suweg Kukus, Kacang Merah, dan Jambu Bol","Suweg Kukus, Kacang Merah, dan Jambu Bol, komposisi unik Batch 6 dengan porsi berbasis TKPI.",breakfast,330.0,"1 porsi (330 g)",approved,0,"Tabel Komposisi Pangan Indonesia 2017",tkpi-weighted-v1,"Kandidat Batch 6. Makro, natrium, nama, dan komposisi diperiksa sebelum approval.",2026-07-28T13:27:15.518Z,2026-07-28T13:27:17.498Z,6
